year,month,day,extent,missing,date
1982,8,24,7.759,0,1982-08-24
1982,8,26,7.7,0,1982-08-26
1982,8,28,7.582,0,1982-08-28
1982,8,30,7.55,0,1982-08-30
1982,9,1,7.404,0,1982-09-01
1982,9,3,7.248,0,1982-09-03
1982,9,5,7.233,0,1982-09-05
1982,9,7,7.182,0,1982-09-07
1982,9,9,7.18,0,1982-09-09
1982,9,11,7.173,0,1982-09-11
1982,9,13,7.16,0,1982-09-13
1982,9,15,7.196,0,1982-09-15
1982,9,17,7.197,0,1982-09-17
1982,9,19,7.224,0,1982-09-19
1982,9,21,7.329,0,1982-09-21
1982,9,23,7.422,0,1982-09-23
1982,9,25,7.417,0,1982-09-25
1982,9,27,7.495,0,1982-09-27
1982,9,29,7.666,0,1982-09-29
1982,10,1,7.768,0,1982-10-01
1982,10,3,8.016,0,1982-10-03
1982,10,5,8.184,0,1982-10-05
1982,10,7,8.331,0,1982-10-07
1982,10,9,8.875,0,1982-10-09
1982,10,11,9.179,0,1982-10-11
1982,10,13,9.429,0,1982-10-13
1982,10,15,9.608,0,1982-10-15
1982,10,17,9.797,0,1982-10-17
1982,10,19,9.836,0,1982-10-19
1982,10,21,9.847,0,1982-10-21
1982,10,23,10.067,0,1982-10-23
1982,10,25,10.198,0,1982-10-25
1982,10,27,10.423,0,1982-10-27
1982,10,29,10.564,0,1982-10-29
1982,10,31,10.615,0,1982-10-31
1982,11,2,10.817,0,1982-11-02
1982,11,4,10.893,0,1982-11-04
1982,11,6,11.131,0,1982-11-06
1982,11,8,11.03,0,1982-11-08
1982,11,10,11.203,0,1982-11-10
1982,11,12,11.348,0,1982-11-12
1982,11,14,11.573,0,1982-11-14
1982,11,16,11.792,0,1982-11-16
1982,11,18,11.774,0,1982-11-18
1982,11,20,11.698,0,1982-11-20
1982,11,22,11.854,0,1982-11-22
1982,11,24,11.929,0,1982-11-24
1982,11,26,12.192,0,1982-11-26
1982,11,28,12.483,0,1982-11-28
1982,11,30,12.695,0,1982-11-30
1982,12,2,12.822,0,1982-12-02
1982,12,4,12.866,0,1982-12-04
1982,12,6,12.963,0,1982-12-06
1982,12,8,13.223,0,1982-12-08
1982,12,10,13.351,0,1982-12-10
1982,12,12,13.503,0,1982-12-12
1982,12,14,13.606,0,1982-12-14
1982,12,16,13.84,0,1982-12-16
1982,12,18,13.895,0,1982-12-18
1982,12,20,14.016,0,1982-12-20
1982,12,22,13.963,0,1982-12-22
1982,12,24,14.093,0,1982-12-24
1982,12,26,14.183,0,1982-12-26
1982,12,28,14.144,0,1982-12-28
1982,12,30,14.159,0,1982-12-30
1983,1,1,14.253,0,1983-01-01
1983,1,3,14.306,0,1983-01-03
1983,1,5,14.494,0,1983-01-05
1983,1,7,14.467,0,1983-01-07
1983,1,9,14.615,0,1983-01-09
1983,1,11,14.648,0,1983-01-11
1983,1,13,14.622,0,1983-01-13
1983,1,15,14.916,0,1983-01-15
1983,1,17,15.014,0,1983-01-17
1983,1,19,15.052,0,1983-01-19
1983,1,21,15.314,0,1983-01-21
1983,1,23,15.396,0,1983-01-23
1983,1,25,15.347,0,1983-01-25
1983,1,27,15.401,0,1983-01-27
1983,1,29,15.554,0,1983-01-29
1983,1,31,15.68,0,1983-01-31
1983,2,2,15.737,0,1983-02-02
1983,2,4,15.719,0,1983-02-04
1983,2,6,15.695,0,1983-02-06
1983,2,8,15.822,0,1983-02-08
1983,2,10,15.791,0,1983-02-10
1983,2,12,15.999,0,1983-02-12
1983,2,14,16.056,0,1983-02-14
1983,2,16,15.971,0,1983-02-16
1983,2,18,16.056,0,1983-02-18
1983,2,20,16.167,0,1983-02-20
1983,2,22,16.238,0,1983-02-22
1983,2,24,16.28,0,1983-02-24
1983,2,26,16.352,0,1983-02-26
1983,2,28,16.203,0,1983-02-28
1983,3,2,16.049,0,1983-03-02
1983,3,4,15.958,0,1983-03-04
1983,3,6,15.971,0,1983-03-06
1983,3,8,16.101,0,1983-03-08
1983,3,10,16.172,0,1983-03-10
1983,3,12,16.349,0,1983-03-12
1983,3,14,16.412,0,1983-03-14
1983,3,16,16.214,0,1983-03-16
1983,3,18,16.069,0,1983-03-18
1983,3,20,16.212,0,1983-03-20
1983,3,22,16.057,0,1983-03-22
1983,3,24,15.976,0,1983-03-24
1983,3,26,15.964,0,1983-03-26
1983,3,28,15.926,0,1983-03-28
1983,3,30,15.849,0,1983-03-30
1983,4,1,15.886,0,1983-04-01
1983,4,3,15.914,0,1983-04-03
1983,4,5,15.734,0,1983-04-05
1983,4,7,15.706,0,1983-04-07
1983,4,9,15.528,0,1983-04-09
1983,4,11,15.574,0,1983-04-11
1983,4,13,15.317,0,1983-04-13
1983,4,15,15.145,0,1983-04-15
1983,4,17,15.063,0,1983-04-17
1983,4,19,14.839,0,1983-04-19
1983,4,21,14.819,0,1983-04-21
1983,4,23,14.695,0,1983-04-23
1983,4,25,14.553,0,1983-04-25
1983,4,27,14.442,0,1983-04-27
1983,4,29,14.366,0,1983-04-29
1983,5,1,14.045,0,1983-05-01
1983,5,3,13.929,0,1983-05-03
1983,5,5,13.935,0,1983-05-05
1983,5,7,13.787,0,1983-05-07
1983,5,9,13.703,0,1983-05-09
1983,5,11,13.64,0,1983-05-11
1983,5,13,13.587,0,1983-05-13
1983,5,15,13.502,0,1983-05-15
1983,5,17,13.433,0,1983-05-17
1983,5,19,13.319,0,1983-05-19
1983,5,21,13.313,0,1983-05-21
1983,5,23,13.27,0,1983-05-23
1983,5,25,13.209,0,1983-05-25
1983,5,27,13.132,0,1983-05-27
1983,5,29,13.052,0,1983-05-29
1983,5,31,13.005,0,1983-05-31
1983,6,2,12.837,0,1983-06-02
1983,6,4,12.764,0,1983-06-04
1983,6,6,12.69,0,1983-06-06
1983,6,8,12.59,0,1983-06-08
1983,6,10,12.54,0,1983-06-10
1983,6,12,12.412,0,1983-06-12
1983,6,14,12.311,0,1983-06-14
1983,6,16,12.276,0,1983-06-16
1983,6,18,12.146,0,1983-06-18
1983,6,20,12.16,0,1983-06-20
1983,6,22,12.111,0,1983-06-22
1983,6,24,11.965,0,1983-06-24
1983,6,26,11.989,0,1983-06-26
1983,6,28,11.896,0,1983-06-28
1983,6,30,11.748,0,1983-06-30
1983,7,2,11.515,0,1983-07-02
1983,7,4,11.398,0,1983-07-04
1983,7,6,11.261,0,1983-07-06
1983,7,8,11.233,0,1983-07-08
1983,7,10,11.108,0,1983-07-10
1983,7,12,11.088,0,1983-07-12
1983,7,14,10.913,0,1983-07-14
1983,7,16,10.767,0,1983-07-16
1983,7,18,10.491,0,1983-07-18
1983,7,20,10.214,0,1983-07-20
1983,7,22,10.076,0,1983-07-22
1983,7,24,9.911,0,1983-07-24
1983,7,26,9.655,0,1983-07-26
1983,7,28,9.56,0,1983-07-28
1983,7,30,9.364,0,1983-07-30
1983,8,1,9.224,0,1983-08-01
1983,8,3,9.046,0,1983-08-03
1983,8,5,8.935,0,1983-08-05
1983,8,7,8.731,0,1983-08-07
1983,8,9,8.638,0,1983-08-09
1983,8,11,8.46,0,1983-08-11
1983,8,13,8.32,0,1983-08-13
1983,8,15,8.073,0,1983-08-15
1983,8,17,7.948,0,1983-08-17
1983,8,19,7.899,0,1983-08-19
1983,8,21,7.903,0,1983-08-21
1983,8,23,7.777,0,1983-08-23
1983,8,25,7.639,0,1983-08-25
1983,8,27,7.534,0,1983-08-27
1983,8,29,7.445,0,1983-08-29
1983,8,31,7.402,0,1983-08-31
1983,9,2,7.321,0,1983-09-02
1983,9,4,7.314,0,1983-09-04
1983,9,6,7.243,0,1983-09-06
1983,9,8,7.204,0,1983-09-08
1983,9,10,7.238,0,1983-09-10
1983,9,12,7.305,0,1983-09-12
1983,9,14,7.246,0,1983-09-14
1983,9,16,7.261,0,1983-09-16
1983,9,18,7.322,0,1983-09-18
1983,9,20,7.499,0,1983-09-20
1983,9,22,7.412,0,1983-09-22
1983,9,24,7.425,0,1983-09-24
1983,9,26,7.519,0,1983-09-26
1983,9,28,7.731,0,1983-09-28
1983,9,30,7.879,0,1983-09-30
1983,10,2,8.143,0,1983-10-02
1983,10,4,8.38,0,1983-10-04
1983,10,6,8.638,0,1983-10-06
1983,10,8,8.774,0,1983-10-08
1983,10,10,8.943,0,1983-10-10
1983,10,12,9.123,0,1983-10-12
1983,10,14,9.205,0,1983-10-14
1983,10,16,9.453,0,1983-10-16
1983,10,18,9.585,0,1983-10-18
1983,10,20,9.673,0,1983-10-20
1983,10,22,9.878,0,1983-10-22
1983,10,24,10.085,0,1983-10-24
1983,10,26,9.558,0,1983-10-26
1983,10,28,10.259,0,1983-10-28
1983,10,30,10.314,0,1983-10-30
1983,11,1,10.549,0,1983-11-01
1983,11,3,10.737,0,1983-11-03
1983,11,5,10.883,0,1983-11-05
1983,11,7,10.84,0,1983-11-07
1983,11,9,10.956,0,1983-11-09
1983,11,11,11.172,0,1983-11-11
1983,11,13,11.322,0,1983-11-13
1983,11,15,11.473,0,1983-11-15
1983,11,17,11.635,0,1983-11-17
1983,11,19,11.802,0,1983-11-19
1983,11,21,11.9,0,1983-11-21
1983,11,23,11.934,0,1983-11-23
1983,11,25,12.167,0,1983-11-25
1983,11,27,12.208,0,1983-11-27
1983,11,29,12.337,0,1983-11-29
1983,12,1,12.769,0,1983-12-01
1983,12,3,12.664,0,1983-12-03
1983,12,5,12.877,0,1983-12-05
1983,12,7,13.042,0,1983-12-07
1983,12,9,13.043,0,1983-12-09
1983,12,11,13.192,0,1983-12-11
1983,12,13,13.344,0,1983-12-13
1983,12,15,13.366,0,1983-12-15
1983,12,17,13.325,0,1983-12-17
1983,12,19,13.322,0,1983-12-19
1983,12,21,13.326,0,1983-12-21
1983,12,23,13.539,0,1983-12-23
1983,12,25,13.54,0,1983-12-25
1983,12,27,13.664,0,1983-12-27
1983,12,29,13.855,0,1983-12-29
1983,12,31,13.907,0,1983-12-31
1984,1,2,14.103,0,1984-01-02
1984,1,4,14.237,0,1984-01-04
1984,1,6,14.262,0,1984-01-06
1984,1,8,14.303,0,1984-01-08
1984,1,10,14.387,0,1984-01-10
1984,1,12,14.37,0,1984-01-12
1984,1,14,14.388,0,1984-01-14
1984,1,16,14.411,0,1984-01-16
1984,1,18,14.302,0,1984-01-18
1984,1,20,14.505,0,1984-01-20
1984,1,22,14.626,0,1984-01-22
1984,1,24,14.703,0,1984-01-24
1984,1,26,14.788,0,1984-01-26
1984,1,28,14.821,0,1984-01-28
1984,1,30,14.893,0,1984-01-30
1984,2,1,15.026,0,1984-02-01
1984,2,3,15.107,0,1984-02-03
1984,2,5,15.107,0,1984-02-05
1984,2,7,15.08,0,1984-02-07
1984,2,9,14.988,0,1984-02-09
1984,2,11,15.181,0,1984-02-11
1984,2,13,15.178,0,1984-02-13
1984,2,15,15.335,0,1984-02-15
1984,2,17,15.427,0,1984-02-17
1984,2,19,15.47,0,1984-02-19
1984,2,21,15.456,0,1984-02-21
1984,2,23,15.467,0,1984-02-23
1984,2,25,15.534,0,1984-02-25
1984,2,27,15.561,0,1984-02-27
1984,2,29,15.567,0,1984-02-29
1984,3,2,15.431,0,1984-03-02
1984,3,4,15.483,0,1984-03-04
1984,3,6,15.554,0,1984-03-06
1984,3,8,15.57,0,1984-03-08
1984,3,10,15.587,0,1984-03-10
1984,3,12,15.58,0,1984-03-12
1984,3,14,15.676,0,1984-03-14
1984,3,16,15.764,0,1984-03-16
1984,3,18,15.809,0,1984-03-18
1984,3,20,15.78,0,1984-03-20
1984,3,22,15.614,0,1984-03-22
1984,3,24,15.479,0,1984-03-24
1984,3,26,15.486,0,1984-03-26
1984,3,28,15.504,0,1984-03-28
1984,3,30,15.446,0,1984-03-30
1984,4,1,15.389,0,1984-04-01
1984,4,3,15.335,0,1984-04-03
1984,4,5,15.268,0,1984-04-05
1984,4,7,15.16,0,1984-04-07
1984,4,9,15.321,0,1984-04-09
1984,4,11,15.287,0,1984-04-11
1984,4,13,15.107,0,1984-04-13
1984,4,15,15.085,0,1984-04-15
1984,4,17,15.037,0,1984-04-17
1984,4,19,14.973,0,1984-04-19
1984,4,21,14.897,0,1984-04-21
1984,4,23,14.699,0,1984-04-23
1984,4,25,14.678,0,1984-04-25
1984,4,27,14.608,0,1984-04-27
1984,4,29,14.373,0,1984-04-29
1984,5,1,14.194,0,1984-05-01
1984,5,3,14.009,0,1984-05-03
1984,5,5,13.976,0,1984-05-05
1984,5,7,13.907,0,1984-05-07
1984,5,9,13.816,0,1984-05-09
1984,5,11,13.724,0,1984-05-11
1984,5,13,13.764,0,1984-05-13
1984,5,15,13.621,0,1984-05-15
1984,5,17,13.451,0,1984-05-17
1984,5,19,13.487,0,1984-05-19
1984,5,21,13.367,0,1984-05-21
1984,5,23,13.401,0,1984-05-23
1984,5,25,13.289,0,1984-05-25
1984,5,27,13.192,0,1984-05-27
1984,5,29,13.035,0,1984-05-29
1984,5,31,12.994,0,1984-05-31
1984,6,2,12.828,0,1984-06-02
1984,6,4,12.644,0,1984-06-04
1984,6,6,12.526,0,1984-06-06
1984,6,8,12.439,0,1984-06-08
1984,6,10,12.354,0,1984-06-10
1984,6,12,12.294,0,1984-06-12
1984,6,14,12.254,0,1984-06-14
1984,6,16,12.192,0,1984-06-16
1984,6,18,12.079,0,1984-06-18
1984,6,20,12.018,0,1984-06-20
1984,6,22,11.966,0,1984-06-22
1984,6,24,11.877,0,1984-06-24
1984,6,26,11.783,0,1984-06-26
1984,6,28,11.582,0,1984-06-28
1984,6,30,11.439,0,1984-06-30
1984,7,2,11.202,0,1984-07-02
1984,7,4,10.989,0,1984-07-04
1984,7,6,10.807,0,1984-07-06
1984,7,8,10.699,0,1984-07-08
1984,7,10,10.477,0,1984-07-10
1984,7,12,10.183,0,1984-07-12
1984,7,14,10.117,0,1984-07-14
1984,7,16,9.929,0,1984-07-16
1984,7,18,9.711,0,1984-07-18
1984,7,20,9.629,0,1984-07-20
1984,7,22,9.472,0,1984-07-22
1984,7,24,9.368,0,1984-07-24
1984,7,26,9.298,0,1984-07-26
1984,7,28,8.875,0,1984-07-28
1984,7,30,8.907,0,1984-07-30
1984,8,1,8.745,0,1984-08-01
1984,8,3,8.496,0,1984-08-03
1984,8,5,8.303,0,1984-08-05
1984,8,7,8.189,0,1984-08-07
1984,8,9,8.027,0,1984-08-09
1984,8,11,8.002,0,1984-08-11
1984,8,13,7.918,0,1984-08-13
1984,8,15,7.816,0,1984-08-15
1984,8,17,7.698,0,1984-08-17
1984,8,19,7.548,0,1984-08-19
1984,8,21,7.461,0,1984-08-21
1984,8,23,7.401,0,1984-08-23
1984,8,25,7.346,0,1984-08-25
1984,8,27,7.272,0,1984-08-27
1984,8,29,7.057,0,1984-08-29
1984,8,31,7.058,0,1984-08-31
1984,9,2,6.828,0,1984-09-02
1984,9,4,6.697,0,1984-09-04
1984,9,6,6.528,0,1984-09-06
1984,9,8,6.509,0,1984-09-08
1984,9,10,6.501,0,1984-09-10
1984,9,12,6.422,0,1984-09-12
1984,9,14,6.461,0,1984-09-14
1984,9,16,6.396,0,1984-09-16
1984,9,18,6.514,0,1984-09-18
1984,9,20,6.728,0,1984-09-20
1984,9,22,6.974,0,1984-09-22
1984,9,24,7.178,0,1984-09-24
1984,9,26,7.338,0,1984-09-26
1984,9,28,7.455,0,1984-09-28
1984,9,30,7.549,0,1984-09-30
1984,10,2,7.745,0,1984-10-02
1984,10,4,7.947,0,1984-10-04
1984,10,6,8.057,0,1984-10-06
1984,10,8,8.227,0,1984-10-08
1984,10,10,8.188,0,1984-10-10
1984,10,12,8.26,0,1984-10-12
1984,10,14,8.334,0,1984-10-14
1984,10,16,8.354,0,1984-10-16
1984,10,18,8.513,0,1984-10-18
1984,10,20,8.638,0,1984-10-20
1984,10,22,8.933,0,1984-10-22
1984,10,24,9.116,0,1984-10-24
1984,10,26,9.266,0,1984-10-26
1984,10,28,9.398,0,1984-10-28
1984,10,30,9.433,0,1984-10-30
1984,11,1,9.565,0,1984-11-01
1984,11,3,9.819,0,1984-11-03
1984,11,5,9.969,0,1984-11-05
1984,11,7,10.081,0,1984-11-07
1984,11,9,10.224,0,1984-11-09
1984,11,11,10.558,0,1984-11-11
1984,11,13,10.578,0,1984-11-13
1984,11,15,10.795,0,1984-11-15
1984,11,17,11.072,0,1984-11-17
1984,11,19,11.219,0,1984-11-19
1984,11,21,11.518,0,1984-11-21
1984,11,23,11.641,0,1984-11-23
1984,11,25,11.812,0,1984-11-25
1984,11,27,11.903,0,1984-11-27
1984,11,29,11.869,0,1984-11-29
1984,12,1,11.968,0,1984-12-01
1984,12,3,12.263,0,1984-12-03
1984,12,5,12.397,0,1984-12-05
1984,12,7,12.712,0,1984-12-07
1984,12,9,12.738,0,1984-12-09
1984,12,11,12.837,0,1984-12-11
1984,12,13,13.018,0,1984-12-13
1984,12,15,13.124,0,1984-12-15
1984,12,17,13.025,0,1984-12-17
1984,12,19,13.24,0,1984-12-19
1984,12,21,13.202,0,1984-12-21
1984,12,23,13.307,0,1984-12-23
1984,12,25,13.323,0,1984-12-25
1984,12,27,13.394,0,1984-12-27
1984,12,29,13.494,0,1984-12-29
1984,12,31,13.789,0,1984-12-31
1985,1,2,14.045,0,1985-01-02
1985,1,4,14.24,0,1985-01-04
1985,1,6,14.406,0,1985-01-06
1985,1,8,14.432,0,1985-01-08
1985,1,10,14.455,0,1985-01-10
1985,1,12,14.584,0,1985-01-12
1985,1,14,14.568,0,1985-01-14
1985,1,16,14.71,0,1985-01-16
1985,1,18,14.88,0,1985-01-18
1985,1,20,14.906,0,1985-01-20
1985,1,22,14.945,0,1985-01-22
1985,1,24,15.036,0,1985-01-24
1985,1,26,15.186,0,1985-01-26
1985,1,28,15.313,0,1985-01-28
1985,1,30,15.167,0,1985-01-30
1985,2,1,15.252,0,1985-02-01
1985,2,3,15.298,0,1985-02-03
1985,2,5,15.445,0,1985-02-05
1985,2,7,15.441,0,1985-02-07
1985,2,9,15.549,0,1985-02-09
1985,2,11,15.447,0,1985-02-11
1985,2,13,15.448,0,1985-02-13
1985,2,15,15.554,0,1985-02-15
1985,2,17,15.473,0,1985-02-17
1985,2,19,15.368,0,1985-02-19
1985,2,21,15.498,0,1985-02-21
1985,2,23,15.447,0,1985-02-23
1985,2,25,15.568,0,1985-02-25
1985,2,27,15.732,0,1985-02-27
1985,3,1,15.791,0,1985-03-01
1985,3,3,15.698,0,1985-03-03
1985,3,5,15.706,0,1985-03-05
1985,3,7,15.681,0,1985-03-07
1985,3,9,15.575,0,1985-03-09
1985,3,11,15.614,0,1985-03-11
1985,3,13,15.914,0,1985-03-13
1985,3,15,16.094,0,1985-03-15
1985,3,17,16.163,0,1985-03-17
1985,3,19,16.059,0,1985-03-19
1985,3,21,16.044,0,1985-03-21
1985,3,23,16.063,0,1985-03-23
1985,3,25,16.027,0,1985-03-25
1985,3,27,16.019,0,1985-03-27
1985,3,29,15.957,0,1985-03-29
1985,3,31,15.77,0,1985-03-31
1985,4,2,15.58,0,1985-04-02
1985,4,4,15.576,0,1985-04-04
1985,4,6,15.535,0,1985-04-06
1985,4,8,15.459,0,1985-04-08
1985,4,10,15.445,0,1985-04-10
1985,4,12,15.524,0,1985-04-12
1985,4,14,15.432,0,1985-04-14
1985,4,16,15.511,0,1985-04-16
1985,4,18,15.454,0,1985-04-18
1985,4,20,15.252,0,1985-04-20
1985,4,22,15.226,0,1985-04-22
1985,4,24,15.225,0,1985-04-24
1985,4,26,15.109,0,1985-04-26
1985,4,28,15.065,0,1985-04-28
1985,4,30,14.955,0,1985-04-30
1985,5,2,14.714,0,1985-05-02
1985,5,4,14.655,0,1985-05-04
1985,5,6,14.56,0,1985-05-06
1985,5,8,14.394,0,1985-05-08
1985,5,10,14.32,0,1985-05-10
1985,5,12,14.282,0,1985-05-12
1985,5,14,14.172,0,1985-05-14
1985,5,16,14.077,0,1985-05-16
1985,5,18,13.914,0,1985-05-18
1985,5,20,13.896,0,1985-05-20
1985,5,22,13.868,0,1985-05-22
1985,5,24,13.705,0,1985-05-24
1985,5,26,13.625,0,1985-05-26
1985,5,28,13.58,0,1985-05-28
1985,5,30,13.339,0,1985-05-30
1985,6,1,13.063,0,1985-06-01
1985,6,3,12.935,0,1985-06-03
1985,6,5,12.783,0,1985-06-05
1985,6,7,12.731,0,1985-06-07
1985,6,9,12.674,0,1985-06-09
1985,6,11,12.475,0,1985-06-11
1985,6,13,12.303,0,1985-06-13
1985,6,15,12.217,0,1985-06-15
1985,6,17,12.109,0,1985-06-17
1985,6,19,11.88,0,1985-06-19
1985,6,21,11.81,0,1985-06-21
1985,6,23,11.805,0,1985-06-23
1985,6,25,11.61,0,1985-06-25
1985,6,27,11.498,0,1985-06-27
1985,6,29,11.393,0,1985-06-29
1985,7,1,11.135,0,1985-07-01
1985,7,3,10.926,0,1985-07-03
1985,7,5,10.791,0,1985-07-05
1985,7,7,10.652,0,1985-07-07
1985,7,9,10.382,0,1985-07-09
1985,7,11,10.399,0,1985-07-11
1985,7,13,10.112,0,1985-07-13
1985,7,15,9.839,0,1985-07-15
1985,7,17,9.702,0,1985-07-17
1985,7,19,9.441,0,1985-07-19
1985,7,21,9.213,0,1985-07-21
1985,7,23,9.114,0,1985-07-23
1985,7,25,8.851,0,1985-07-25
1985,7,27,8.656,0,1985-07-27
1985,7,29,8.4,0,1985-07-29
1985,7,31,8.3,0,1985-07-31
1985,8,2,8.152,0,1985-08-02
1985,8,4,8.074,0,1985-08-04
1985,8,6,7.995,0,1985-08-06
1985,8,8,7.754,0,1985-08-08
1985,8,10,7.639,0,1985-08-10
1985,8,12,7.525,0,1985-08-12
1985,8,14,7.442,0,1985-08-14
1985,8,16,7.331,0,1985-08-16
1985,8,18,7.212,0,1985-08-18
1985,8,20,7.19,0,1985-08-20
1985,8,22,7.139,0,1985-08-22
1985,8,24,7.012,0,1985-08-24
1985,8,26,6.907,0,1985-08-26
1985,8,28,6.863,0,1985-08-28
1985,8,30,6.793,0,1985-08-30
1985,9,1,6.724,0,1985-09-01
1985,9,3,6.61,0,1985-09-03
1985,9,5,6.505,0,1985-09-05
1985,9,7,6.496,0,1985-09-07
1985,9,9,6.486,0,1985-09-09
1985,9,11,6.495,0,1985-09-11
1985,9,13,6.558,0,1985-09-13
1985,9,15,6.568,0,1985-09-15
1985,9,17,6.657,0,1985-09-17
1985,9,19,6.725,0,1985-09-19
1985,9,21,6.745,0,1985-09-21
1985,9,23,6.799,0,1985-09-23
1985,9,25,6.993,0,1985-09-25
1985,9,27,6.992,0,1985-09-27
1985,9,29,7.112,0,1985-09-29
1985,10,1,7.365,0,1985-10-01
1985,10,3,7.585,0,1985-10-03
1985,10,5,7.642,0,1985-10-05
1985,10,7,7.985,0,1985-10-07
1985,10,9,8.013,0,1985-10-09
1985,10,11,8.129,0,1985-10-11
1985,10,13,8.442,0,1985-10-13
1985,10,15,8.562,0,1985-10-15
1985,10,17,8.708,0,1985-10-17
1985,10,19,8.699,0,1985-10-19
1985,10,21,8.783,0,1985-10-21
1985,10,23,8.959,0,1985-10-23
1985,10,25,9.116,0,1985-10-25
1985,10,27,9.33,0,1985-10-27
1985,10,29,9.566,0,1985-10-29
1985,10,31,9.851,0,1985-10-31
1985,11,2,10.219,0,1985-11-02
1985,11,4,10.238,0,1985-11-04
1985,11,6,10.37,0,1985-11-06
1985,11,8,10.471,0,1985-11-08
1985,11,10,10.47,0,1985-11-10
1985,11,12,10.77,0,1985-11-12
1985,11,14,10.992,0,1985-11-14
1985,11,16,11.083,0,1985-11-16
1985,11,18,11.041,0,1985-11-18
1985,11,20,11.255,0,1985-11-20
1985,11,22,11.442,0,1985-11-22
1985,11,24,11.597,0,1985-11-24
1985,11,26,11.723,0,1985-11-26
1985,11,28,11.77,0,1985-11-28
1985,11,30,11.927,0,1985-11-30
1985,12,2,12.305,0,1985-12-02
1985,12,4,12.314,0,1985-12-04
1985,12,6,12.469,0,1985-12-06
1985,12,8,12.619,0,1985-12-08
1985,12,10,12.734,0,1985-12-10
1985,12,12,12.771,0,1985-12-12
1985,12,14,12.818,0,1985-12-14
1985,12,16,13.065,0,1985-12-16
1985,12,18,13.263,0,1985-12-18
1985,12,20,13.271,0,1985-12-20
1985,12,22,13.45,0,1985-12-22
1985,12,24,13.642,0,1985-12-24
1985,12,26,13.756,0,1985-12-26
1985,12,28,13.571,0,1985-12-28
1985,12,30,13.701,0,1985-12-30
1986,1,1,14.036,0,1986-01-01
1986,1,3,14.292,0,1986-01-03
1986,1,5,14.489,0,1986-01-05
1986,1,7,14.533,0,1986-01-07
1986,1,9,14.628,0,1986-01-09
1986,1,11,14.795,0,1986-01-11
1986,1,13,14.901,0,1986-01-13
1986,1,15,14.991,0,1986-01-15
1986,1,17,14.981,0,1986-01-17
1986,1,19,15.159,0,1986-01-19
1986,1,21,15.252,0,1986-01-21
1986,1,23,15.214,0,1986-01-23
1986,1,25,15.322,0,1986-01-25
1986,1,27,15.241,0,1986-01-27
1986,1,29,15.194,0,1986-01-29
1986,1,31,15.206,0,1986-01-31
1986,2,2,15.331,0,1986-02-02
1986,2,4,15.427,0,1986-02-04
1986,2,6,15.546,0,1986-02-06
1986,2,8,15.724,0,1986-02-08
1986,2,10,15.802,0,1986-02-10
1986,2,12,15.845,0,1986-02-12
1986,2,14,15.724,0,1986-02-14
1986,2,16,15.836,0,1986-02-16
1986,2,18,15.949,0,1986-02-18
1986,2,20,15.913,0,1986-02-20
1986,2,22,15.966,0,1986-02-22
1986,2,24,16.008,0,1986-02-24
1986,2,26,15.934,0,1986-02-26
1986,2,28,15.983,0,1986-02-28
1986,3,2,16.02,0,1986-03-02
1986,3,4,16.023,0,1986-03-04
1986,3,6,16.031,0,1986-03-06
1986,3,8,16.084,0,1986-03-08
1986,3,10,16.158,0,1986-03-10
1986,3,12,16.14,0,1986-03-12
1986,3,14,16.018,0,1986-03-14
1986,3,16,16.02,0,1986-03-16
1986,3,18,15.941,0,1986-03-18
1986,3,20,15.791,0,1986-03-20
1986,3,22,15.772,0,1986-03-22
1986,3,24,15.74,0,1986-03-24
1986,3,26,15.672,0,1986-03-26
1986,3,28,15.589,0,1986-03-28
1986,3,30,15.643,0,1986-03-30
1986,4,1,15.636,0,1986-04-01
1986,4,3,15.629,0,1986-04-03
1986,4,5,15.427,0,1986-04-05
1986,4,7,15.302,0,1986-04-07
1986,4,9,15.292,0,1986-04-09
1986,4,11,15.182,0,1986-04-11
1986,4,13,15.13,0,1986-04-13
1986,4,15,15.019,0,1986-04-15
1986,4,17,15.008,0,1986-04-17
1986,4,19,14.872,0,1986-04-19
1986,4,21,14.858,0,1986-04-21
1986,4,23,14.703,0,1986-04-23
1986,4,25,14.681,0,1986-04-25
1986,4,27,14.629,0,1986-04-27
1986,4,29,14.514,0,1986-04-29
1986,5,1,14.275,0,1986-05-01
1986,5,3,14.12,0,1986-05-03
1986,5,5,13.925,0,1986-05-05
1986,5,7,13.81,0,1986-05-07
1986,5,9,13.602,0,1986-05-09
1986,5,11,13.492,0,1986-05-11
1986,5,13,13.424,0,1986-05-13
1986,5,15,13.338,0,1986-05-15
1986,5,17,13.264,0,1986-05-17
1986,5,19,13.215,0,1986-05-19
1986,5,21,13.192,0,1986-05-21
1986,5,23,13.078,0,1986-05-23
1986,5,25,12.977,0,1986-05-25
1986,5,27,12.83,0,1986-05-27
1986,5,29,12.781,0,1986-05-29
1986,5,31,12.75,0,1986-05-31
1986,6,2,12.567,0,1986-06-02
1986,6,4,12.412,0,1986-06-04
1986,6,6,12.26,0,1986-06-06
1986,6,8,12.13,0,1986-06-08
1986,6,10,12.191,0,1986-06-10
1986,6,12,12.158,0,1986-06-12
1986,6,14,11.999,0,1986-06-14
1986,6,16,11.921,0,1986-06-16
1986,6,18,11.965,0,1986-06-18
1986,6,20,11.861,0,1986-06-20
